customer_id;first_name;last_name;age;gender;past_3_years_bike_related_purchases;job_title;job_industry_category;wealth_segment;deceased_iNodicator;tenure;address;postcode;state;country;owns_car;property_valuation
2531;Brendan;Verbeke;36;Male;48;Teacher;Property;High Net Worth;No;8;46 Dawn Way;2340;New South Wales;Australia;Yes;5
2535;Butch;Broadnicke;36;Male;53;Accountant III;Financial Services;Affluent Customer;No;13;778 Cambridge Street;4209;Queensland;Australia;No;4
2572;Sheila;McInulty;37;Female;30;Engineer III;Financial Services;Mass Customer;No;13;711 Summerview Junction;2075;New South Wales;Australia;No;10
2562;Boonie;Withams;37;Male;98;Internal Auditor;Retail;Mass Customer;No;13;0 Truax Trail;3677;victoria;Australia;No;5
2597;Carita;Kemwall;37;Female;58;Civil Engineer;Manufacturing;High Net Worth;No;11;97 Waxwing Terrace;4217;Queensland;Australia;Yes;10
2598;Lindsay;Maydway;37;Male;23;Senior Developer;Manufacturing;Affluent Customer;No;9;2 Marquette Drive;2204;New South Wales;Australia;No;8
2399;Devonne;McPolin;37;Female;20;Software Consultant;Manufacturing;High Net Worth;No;14;57 Debra Terrace;2259;New South Wales;Australia;Yes;6
2466;Araldo;Klamp;37;Male;62;Software Test Engineer IV;Entertainment;High Net Worth;No;16;188 Carberry Point;4650;Queensland;Australia;No;1
2474;Chrysa;Burrett;37;Female;59;Executive Secretary;Argiculture;High Net Worth;No;6;70 Erie Street;4814;Queensland;Australia;Yes;2
2462;Fletcher;Hutchens;37;Male;17;Assistant Media Planner;Entertainment;Affluent Customer;No;21;8439 Katie Crossing;3028;victoria;Australia;No;8
2690;Sissie;Giordano;37;Female;17;Registered Nurse;Health;Affluent Customer;No;12;39746 Eliot Center;2177;New South Wales;Australia;Yes;9
2321;Libbi;Freeberne;37;Female;27;Nuclear Power Engineer;Manufacturing;Mass Customer;No;20;386 Jay Junction;4218;Queensland;Australia;Yes;3
2154;Bird;Bolf;37;Female;86;Chemical Engineer;Manufacturing;High Net Worth;No;6;0799 Florence Street;2089;New South Wales;Australia;No;9
1973;Fanni;Liffe;37;Female;52;Media Manager IV;Financial Services;High Net Worth;No;5;34953 Oak Circle;2153;New South Wales;Australia;No;10
1933;Ephraim;Fulep;37;Male;72;Automation Specialist I;Manufacturing;Affluent Customer;No;18;7202 Prairieview Court;2221;New South Wales;Australia;No;11
1944;Gregory;Balchin;37;Male;73;Programmer III;Argiculture;High Net Worth;No;8;9525 Johnson Place;3190;victoria;Australia;Yes;8
2055;Harmon;Bakster;37;Male;46;Administrative Assistant III;Retail;High Net Worth;No;7;1786 Orin Street;2327;New South Wales;Australia;No;3
2091;Dominga;Crosfield;37;Female;27;Office Assistant II;Argiculture;Mass Customer;No;9;68882 Commercial Crossing;2320;New South Wales;Australia;No;3
3098;Tiff;Ovett;37;Female;77;Dental Hygienist;Health;Mass Customer;No;12;148 Marcy Pass;4301;Queensland;Australia;No;4
3225;Durante;Reddan;37;Male;19;Chief Design Engineer;Health;Mass Customer;No;4;5 Iowa Road;2154;New South Wales;Australia;Yes;11
3420;Norby;Elion;37;Male;96;Financial Advisor;Financial Services;Mass Customer;No;19;00283 Loftsgordon Center;4118;Queensland;Australia;Yes;5
3467;Killy;Spaducci;37;Male;31;VP Quality Control;IT;Mass Customer;No;21;682 Claremont Circle;4350;Queensland;Australia;No;6
3490;Taylor;Dutchburn;37;Male;45;VP Product Management;Financial Services;High Net Worth;No;14;3609 Shelley Road;2126;New South Wales;Australia;No;10
457;Querida;Danilchev;37;Female;70;Recruiting Manager;Financial Services;High Net Worth;No;17;7 Farmco Trail;2759;New South Wales;Australia;Yes;9
354;Mavra;Donavan;37;Female;87;Legal Assistant;Property;Mass Customer;No;9;0293 Porter Crossing;2830;New South Wales;Australia;No;5
348;Gan;Devoy;37;Male;20;Assistant Professor;Retail;Mass Customer;No;9;7633 Mayer Plaza;2768;New South Wales;Australia;Yes;10
339;Nanny;Casero;37;Female;56;Human Resources Manager;Health;Mass Customer;No;12;7905 Spaight Alley;2763;New South Wales;Australia;No;8
221;Mara;Bloore;37;Female;14;Tax Accountant;Manufacturing;Mass Customer;No;14;51 Crescent Oaks Parkway;2761;New South Wales;Australia;No;8
50;Whitby;Schapero;37;Male;38;Account Executive;Manufacturing;Mass Customer;No;16;957 Veith Junction;2047;New South Wales;Australia;Yes;10
20;Basile;Firth;37;Male;72;Project Manager;Manufacturing;Mass Customer;No;11;032 Bartelt Crossing;2444;New South Wales;Australia;No;8
21;Mile;Cammocke;37;Male;74;Safety Technician I;Manufacturing;Affluent Customer;No;16;18 Jenna Center;2650;New South Wales;Australia;Yes;7
92;Jodee;Judkins;37;Female;98;Recruiting Manager;Health;Mass Customer;No;12;3 Hintze Pass;3133;victoria;Australia;No;10
525;Lennard;Donizeau;37;Male;64;Chemical Engineer;Manufacturing;Mass Customer;No;9;81848 Amoth Road;3282;victoria;Australia;Yes;2
608;Alisun;Heinecke;37;Female;55;Accounting Assistant I;Retail;High Net Worth;No;12;61 Talmadge Lane;4504;Queensland;Australia;Yes;6
858;Barby;Charlwood;37;Female;79;Internal Auditor;Financial Services;High Net Worth;No;9;681 Transport Pass;4055;Queensland;Australia;Yes;7
776;Stanley;Seven;37;Male;30;Financial Analyst;Financial Services;High Net Worth;No;20;2699 Crest Line Way;4869;Queensland;Australia;No;4
1636;Karly;Ackenhead;37;Female;65;Chemical Engineer;Manufacturing;High Net Worth;No;5;2 Green Ridge Park;2478;New South Wales;Australia;Yes;8
1624;Hakim;Burnhard;37;Male;18;Compensation Analyst;Financial Services;Mass Customer;No;6;718 Colorado Court;2220;New South Wales;Australia;Yes;8
1568;Bellanca;Strutz;37;Female;78;Chemical Engineer;Manufacturing;Mass Customer;No;9;5 Manley Avenue;2122;New South Wales;Australia;Yes;11
1571;Tadeas;McUre;37;Male;19;Clinical Specialist;Health;Mass Customer;No;22;608 Rutledge Drive;2121;New South Wales;Australia;Yes;11
1721;Delcine;Hansod;37;Female;82;Senior Quality Engineer;Financial Services;High Net Worth;No;14;0 Graedel Drive;4817;Queensland;Australia;No;4
1686;Fremont;Trundle;37;Male;95;Account Representative IV;Argiculture;Mass Customer;No;16;309 Oneill Way;2068;New South Wales;Australia;Yes;10
970;Kellyann;Hawton;37;Female;2;VP Accounting;Financial Services;High Net Worth;No;14;1601 Judy Drive;2026;New South Wales;Australia;Yes;10
1135;Mireielle;Avrasin;37;Female;60;Software Engineer IV;Financial Services;Mass Customer;No;11;1792 Judy Road;2539;New South Wales;Australia;Yes;6
1282;Garald;Pidler;37;Male;99;Programmer Analyst III;Entertainment;Affluent Customer;No;14;791 Elgar Trail;4340;Queensland;Australia;Yes;5
1291;Warner;Zuker;37;Male;0;Quality Engineer;Health;Mass Customer;No;12;8 Kinsman Alley;4304;Queensland;Australia;No;2
1293;Vidovic;Fretson;37;Male;89;Quality Engineer;IT;Mass Customer;No;8;378 Butterfield Pass;4300;Queensland;Australia;No;6
1372;Rockie;Wheldon;37;Male;44;Computer Systems Analyst III;Manufacturing;Affluent Customer;No;17;6 Forster Crossing;3198;victoria;Australia;No;8
1353;Phebe;Dockwra;37;Female;1;Clinical Specialist;Health;Mass Customer;No;11;5298 Nevada Circle;3500;victoria;Australia;Yes;1
1407;Tamarah;Sobtka;37;Female;43;Structural Analysis Engineer;Manufacturing;Mass Customer;No;9;931 Rigney Terrace;3015;victoria;Australia;Yes;10
1397;Dimitri;Durie;38;Male;29;Legal Assistant;Manufacturing;Mass Customer;No;14;79206 Independence Drive;3061;victoria;Australia;Yes;5
1288;Abra;Cuardall;38;Female;51;Desktop Support Technician;Financial Services;Affluent Customer;No;18;55 Elgar Park;4306;Queensland;Australia;Yes;7
1267;Leopold;Dainton;38;Male;39;Safety Technician IV;Entertainment;Affluent Customer;No;19;37 Clarendon Lane;4655;Queensland;Australia;Yes;3
1017;Jacquenette;Pluthero;38;Female;88;Assistant Media Planner;Entertainment;High Net Worth;No;16;42 Lunder Drive;2027;New South Wales;Australia;No;11
973;Annabella;Hebron;38;Female;46;Data Coordiator;Health;High Net Worth;No;15;42 Dahle Parkway;3806;victoria;Australia;No;7
1725;Corena;Postlewhite;38;Female;80;Junior Executive;Manufacturing;High Net Worth;No;16;2 Mcguire Terrace;2323;New South Wales;Australia;Yes;7
1898;Katalin;Mantz;38;Female;67;Developer III;Manufacturing;Affluent Customer;No;12;6244 Forest Point;4103;Queensland;Australia;Yes;9
1536;Tiffany;Fanshaw;38;Female;28;Software Consultant;Financial Services;Affluent Customer;No;15;7921 Trailsway Center;2759;New South Wales;Australia;Yes;9
1482;Georas;Niesel;38;Male;29;Electrical Engineer;Manufacturing;Mass Customer;No;12;7231 Pepper Wood Point;2428;New South Wales;Australia;No;8
1661;Meggy;Delgadillo;38;Female;21;Administrative Assistant IV;Health;Affluent Customer;No;10;4 Pankratz Street;2101;New South Wales;Australia;No;11
1602;Shamus;Dennerly;38;Male;68;Professor;Retail;Mass Customer;No;15;978 Valley Edge Park;2777;New South Wales;Australia;No;9
1593;Tommy;Kupisz;38;Female;69;Tax Accountant;IT;Mass Customer;No;17;2272 Buena Vista Center;2065;New South Wales;Australia;No;12
709;Holly;Cavil;38;Female;83;Accountant III;Financial Services;Mass Customer;No;5;4222 Porter Lane;3136;victoria;Australia;Yes;9
716;Trescha;Preshous;38;Female;31;Social Worker;Health;Mass Customer;No;11;4033 Hermina Road;2304;New South Wales;Australia;No;7
848;Lannie;Chat;38;Male;79;VP Product Management;Manufacturing;Mass Customer;No;13;341 Londonderry Point;4215;Queensland;Australia;No;7
868;Effie;Duddy;38;Female;84;VP Accounting;Financial Services;Mass Customer;No;11;519 Maywood Pass;2768;New South Wales;Australia;Yes;10
921;Gretchen;Seneschal;38;Female;77;Help Desk Technician;Manufacturing;Mass Customer;No;7;3828 Norway Maple Avenue;2027;New South Wales;Australia;No;11
943;Holly;Gamett;38;Male;94;Legal Assistant;Property;Affluent Customer;No;15;6183 Morrow Court;2113;New South Wales;Australia;Yes;11
528;Gayel;Downs;38;Female;10;Registered Nurse;Health;Mass Customer;No;4;80 Lakewood Street;2576;New South Wales;Australia;No;10
509;Tobe;Vamplew;38;Male;64;Developer II;Financial Services;Affluent Customer;No;21;9 Bayside Hill;4123;Queensland;Australia;Yes;6
553;Charlean;Fantone;38;Female;62;Senior Sales Associate;Argiculture;Affluent Customer;No;7;532 Bartillon Circle;2166;New South Wales;Australia;Yes;7
97;Arne;Corain;38;Male;16;Community Outreach Specialist;Financial Services;Mass Customer;No;10;6088 Roxbury Hill;2766;New South Wales;Australia;Yes;8
122;Colver;Itter;38;Male;87;Quality Control Specialist;Financial Services;Mass Customer;No;12;5 Prairie Rose Road;4817;Queensland;Australia;Yes;2
39;Hunfredo;Smalley;38;Male;5;Assistant Media Planner;Entertainment;Mass Customer;No;22;38726 Ilene Crossing;2212;New South Wales;Australia;No;10
352;Orrin;Finding;38;Male;12;Sales Representative;Retail;Mass Customer;No;4;6 Sunbrook Center;4350;Queensland;Australia;No;6
260;Farand;Marriner;38;Female;47;Senior Quality Engineer;Health;High Net Worth;No;22;15 Straubel Way;4680;Queensland;Australia;Yes;2
461;Jsandye;Melendez;38;Female;19;Social Worker;Health;Mass Customer;No;14;0777 Farwell Pass;2118;New South Wales;Australia;Yes;10
3406;Lucy;Lackmann;38;Female;35;Business Systems Development Analyst;IT;Mass Customer;No;10;5 Northland Plaza;2096;New South Wales;Australia;Yes;9
3241;Milt;Erett;38;Male;34;Budget/Accounting Analyst IV;Manufacturing;Mass Customer;No;16;7574 Onsgard Drive;4011;Queensland;Australia;Yes;7
3283;Rowe;Barbary;38;Female;46;Administrative Officer;Property;Mass Customer;No;6;60 Cordelia Parkway;2759;New South Wales;Australia;Yes;8
3333;Celinda;Asher;38;Female;30;Software Test Engineer II;Property;Mass Customer;No;17;1520 Summerview Road;2020;New South Wales;Australia;Yes;10
3336;Konstantine;Terne;38;Male;47;Research Assistant IV;Manufacturing;Mass Customer;No;8;6043 Badeau Place;4820;Queensland;Australia;Yes;1
3120;Lauree;O'Donnell;38;Female;89;Clinical Specialist;Health;Mass Customer;No;10;4 Shopko Circle;2196;New South Wales;Australia;Yes;5
3072;Roma;Prettjohn;38;Male;87;Chemical Engineer;Manufacturing;Mass Customer;No;10;6269 Oak Valley Avenue;2323;New South Wales;Australia;Yes;5
2967;Dud;Coom;38;Male;60;Social Worker;Health;Affluent Customer;No;20;3673 Jenna Center;4301;Queensland;Australia;Yes;3
2980;Di;Plaid;38;Female;27;Chemical Engineer;Manufacturing;Mass Customer;No;4;6136 Farragut Plaza;3181;victoria;Australia;No;6
2909;Jayme;Rowthorn;38;Female;31;Associate Professor;Entertainment;High Net Worth;No;6;6815 South Junction;3198;victoria;Australia;No;9
2082;Sybyl;Beekman;38;Female;38;Legal Assistant;Health;Affluent Customer;No;19;73637 Nancy Street;2469;New South Wales;Australia;Yes;1
2067;Slade;Mulvin;38;Male;81;Registered Nurse;Health;Mass Customer;No;17;8 Superior Hill;2153;New South Wales;Australia;No;10
2116;Wyndham;Ecob;38;Male;81;Research Associate;Financial Services;Affluent Customer;No;9;5965 Glacier Hill Terrace;3025;victoria;Australia;Yes;9
2104;Livy;Roote;38;Female;31;Structural Analysis Engineer;Financial Services;Mass Customer;No;11;831 Prairieview Trail;4405;Queensland;Australia;No;1
2169;Jarrad;Atwell;38;Male;80;Senior Financial Analyst;Financial Services;Mass Customer;No;18;88175 Center Road;2283;New South Wales;Australia;No;4
2172;Emmery;Angrock;38;Male;6;Information Systems Manager;Health;Affluent Customer;No;13;698 Lunder Point;2016;New South Wales;Australia;Yes;10
2207;Junia;Gall;38;Female;93;Web Designer IV;Manufacturing;Mass Customer;No;16;02 Del Mar Center;4121;Queensland;Australia;Yes;8
2312;Ronnica;Grebner;38;Female;72;Assistant Manager;Manufacturing;Mass Customer;No;18;25139 Rockefeller Center;4350;Queensland;Australia;No;2
2235;Maxine;Cauldwell;38;Female;75;Social Worker;Health;Affluent Customer;No;16;0 Mifflin Alley;4818;Queensland;Australia;No;5
2742;Osgood;Risby;38;Male;50;Actuary;Financial Services;High Net Worth;No;15;82206 Dennis Place;4124;Queensland;Australia;Yes;8
2751;Cordell;Coxhell;38;Male;94;Sales Associate;Retail;High Net Worth;No;12;25 Ronald Regan Point;4035;Queensland;Australia;Yes;7
2763;Dalila;Snawdon;38;Female;30;Actuary;Financial Services;Mass Customer;No;10;5772 Ridgeway Place;3066;victoria;Australia;Yes;10
2820;Tristam;Gutcher;38;Male;44;Engineer I;Manufacturing;Affluent Customer;No;16;68 Roth Crossing;2295;New South Wales;Australia;Yes;8
2481;Amber;Ruslin;38;Female;71;Chief Design Engineer;Manufacturing;Mass Customer;No;12;51800 Meadow Vale Point;3023;victoria;Australia;Yes;7
2484;Elise;Slimm;38;Female;77;Senior Quality Engineer;Property;Mass Customer;No;14;0 Union Plaza;2444;New South Wales;Australia;Yes;7
2622;Natty;Sisneros;38;Male;13;Staff Accountant I;Financial Services;Mass Customer;No;16;0 Erie Lane;4405;Queensland;Australia;No;1
2606;Addi;Seager;39;Female;56;Electrical Engineer;Manufacturing;High Net Worth;No;12;906 Toban Lane;2093;New South Wales;Australia;No;10
2517;Rozanna;Kegan;39;Female;1;Research Nurse;Health;Mass Customer;No;9;23478 Ramsey Pass;2760;New South Wales;Australia;Yes;6
2528;Cassie;Toffaloni;39;Male;81;Senior Editor;Financial Services;Affluent Customer;No;15;3 Myrtle Terrace;4161;Queensland;Australia;No;7
2498;Rosana;Emmatt;39;Female;70;Software Test Engineer III;Retail;High Net Worth;No;8;07623 Mandrake Trail;2093;New South Wales;Australia;No;11
2513;Rustie;Ligoe;39;Male;55;Structural Analysis Engineer;Property;Mass Customer;No;12;6534 New Castle Plaza;2033;New South Wales;Australia;No;12
2471;Noland;Bresland;39;Male;55;Geological Engineer;Manufacturing;Mass Customer;No;8;77 Armistice Alley;2208;New South Wales;Australia;Yes;10
2463;Krystle;Jovicevic;39;Female;54;Pharmacist;Health;Mass Customer;No;12;22 Hayes Center;3156;victoria;Australia;No;10
2419;Aron;Karlsen;39;Male;96;Physical Therapy Assistant;Property;High Net Worth;No;9;240 Lake View Road;4118;Queensland;Australia;No;5
2422;Crysta;Woliter;39;Female;96;Librarian;Entertainment;High Net Worth;No;13;61976 Emmet Junction;2178;New South Wales;Australia;No;10
2400;Lindsay;Stollsteiner;39;Male;73;Office Assistant III;Property;Mass Customer;No;22;846 Carberry Street;4218;Queensland;Australia;Yes;11
2383;Zaria;Eberz;39;Female;34;Compensation Analyst;Financial Services;Mass Customer;No;15;25925 Service Crossing;2147;New South Wales;Australia;No;9
2769;Trevor;Itschakov;39;Male;31;Product Engineer;Manufacturing;Affluent Customer;No;15;077 Clemons Road;2203;New South Wales;Australia;Yes;11
2778;Micheil;Pockey;39;Male;50;Paralegal;Financial Services;Mass Customer;No;12;0 Summit Trail;2287;New South Wales;Australia;No;5
2783;Antonin;Gleaves;39;Male;14;Sales Representative;Retail;Affluent Customer;No;7;13392 Emmet Parkway;2171;New South Wales;Australia;Yes;9
2723;Morganne;Smitham;39;Female;71;Associate Professor;Manufacturing;Mass Customer;No;18;8941 Harbort Point;2148;New South Wales;Australia;Yes;9
2651;Silvan;Ellison;39;Male;10;Nuclear Power Engineer;Manufacturing;Mass Customer;No;10;6876 Mandrake Avenue;2298;New South Wales;Australia;Yes;6
2238;Nata;Plinck;39;Female;96;Director of Sales;Retail;Mass Customer;No;14;9 Washington Drive;3079;victoria;Australia;Yes;9
2307;Corina;Shadwick;39;Female;57;Desktop Support Technician;Retail;High Net Worth;No;13;015 Fulton Pass;4568;Queensland;Australia;Yes;8
2353;Lyn;Luquet;39;Male;93;Health Coach IV;Health;Affluent Customer;No;12;22774 Pennsylvania Hill;2262;New South Wales;Australia;Yes;6
2340;Joachim;Amer;39;Male;33;Research Assistant IV;Health;Mass Customer;No;16;29 Portage Street;4070;Queensland;Australia;Yes;7
2336;Karney;Labrone;39;Male;59;Dental Hygienist;Health;Affluent Customer;No;17;366 Hovde Park;2566;New South Wales;Australia;No;8
2144;Maureene;Kingstne;39;Female;12;Office Assistant IV;Property;Mass Customer;No;9;47 Kensington Avenue;2650;New South Wales;Australia;Yes;4
2138;Jonell;Gon;39;Female;23;Graphic Designer;Manufacturing;High Net Worth;No;15;1861 Golf Course Circle;2216;New South Wales;Australia;No;8
2058;Ronna;Wickersham;39;Female;99;Database Administrator I;Argiculture;High Net Worth;No;7;9362 Grim Plaza;4702;Queensland;Australia;No;1
2039;Laureen;Blower;39;Female;38;Senior Developer;IT;High Net Worth;No;7;91749 Portage Park;2528;New South Wales;Australia;Yes;8
2065;Silvio;Henrichs;39;Male;66;Technical Writer;Retail;Mass Customer;No;12;130 Hayes Crossing;2170;New South Wales;Australia;Yes;9
1953;Luisa;McGlue;39;Female;23;Paralegal;Financial Services;High Net Worth;No;12;299 Pine View Parkway;3121;victoria;Australia;No;12
1959;Arlen;Klossek;39;Male;3;Director of Sales;Health;Mass Customer;No;16;83 Wayridge Circle;4152;Queensland;Australia;Yes;9
2005;Marina;McElwee;39;Female;41;Accountant I;Manufacturing;High Net Worth;No;17;3984 Clove Street;3192;victoria;Australia;No;10
2871;Hubie;Keld;39;Male;49;Assistant Media Planner;Entertainment;High Net Worth;No;15;60717 Farmco Center;2047;New South Wales;Australia;Yes;12
2925;Henderson;Sloey;39;Male;36;Business Systems Development Analyst;Financial Services;Affluent Customer;No;19;00 Heath Road;2259;New South Wales;Australia;Yes;8
3065;Winna;Brusle;39;Female;88;Recruiter;Financial Services;High Net Worth;No;13;8303 Mallard Center;2234;New South Wales;Australia;Yes;11
3029;Timmie;Gori;39;Male;85;Business Systems Development Analyst;Manufacturing;Mass Customer;No;13;31435 Eagle Crest Drive;2230;New South Wales;Australia;No;10
3160;Eadmund;Braycotton;39;Male;87;Mechanical Systems Engineer;IT;Mass Customer;No;21;9890 Macpherson Drive;2224;New South Wales;Australia;No;10
3145;Gar;Barnewille;39;Male;17;Paralegal;Financial Services;High Net Worth;No;7;3 Cody Trail;2010;New South Wales;Australia;Yes;7
3146;Fredrika;Kleinmintz;39;Female;79;Project Manager;Property;Mass Customer;No;15;07084 Mallory Center;2428;New South Wales;Australia;No;5
3289;Frederico;Spearman;39;Male;43;Assistant Manager;Property;Mass Customer;No;12;8107 Coolidge Pass;2075;New South Wales;Australia;No;12
3193;Augusta;Henryson;39;Female;6;Web Designer IV;Property;High Net Worth;No;7;081 Oakridge Street;2519;New South Wales;Australia;No;10
3273;Darline;Alpes;39;Female;72;General Manager;Entertainment;Mass Customer;No;11;8551 Mayfield Court;3175;victoria;Australia;No;12
3258;Hettie;Godden;39;Female;77;Sales Representative;Retail;Mass Customer;No;18;5 Stone Corner Parkway;2093;New South Wales;Australia;Yes;9
3422;Lucine;Virgin;39;Female;38;Professor;Manufacturing;Mass Customer;No;5;618 Chinook Way;2155;New South Wales;Australia;No;10
3465;Hadria;Pizer;39;Female;71;Chemical Engineer;Manufacturing;High Net Worth;No;7;6221 Monica Plaza;2095;New South Wales;Australia;Yes;12
446;Marilee;Oosthout de Vree;39;Female;73;Tax Accountant;IT;Affluent Customer;No;4;3 Loomis Crossing;2217;New South Wales;Australia;Yes;9
429;Berny;Bold;39;Female;7;Community Outreach Specialist;IT;High Net Worth;No;21;25386 Fallview Place;2340;New South Wales;Australia;Yes;3
424;Dennie;Eunson;39;Male;77;Research Nurse;Health;High Net Worth;No;9;3 Annamark Avenue;3150;victoria;Australia;No;11
392;Brandyn;Morrid;39;Male;38;Safety Technician I;Property;Mass Customer;No;13;75 Bartillon Street;3228;victoria;Australia;No;8
27;Garvin;Klees;39;Male;37;Research Nurse;Health;Mass Customer;No;12;96 Texas Plaza;3218;victoria;Australia;Yes;7
75;Dollie;Sealy;39;Female;28;VP Product Management;Property;Mass Customer;No;19;4763 Merchant Avenue;2756;New South Wales;Australia;No;8
76;Rea;Hasser;39;Female;20;Statistician II;Retail;High Net Worth;No;18;439 Ridgeway Court;4213;Queensland;Australia;Yes;9
104;Odille;Panketh;39;Female;40;Automation Specialist II;Health;Mass Customer;No;9;85688 New Castle Crossing;4171;Queensland;Australia;Yes;10
80;Pablo;Small;39;Male;11;Data Coordiator;Entertainment;Mass Customer;No;13;7 Jackson Point;3561;victoria;Australia;No;1
248;Inger;Eskell;39;Female;76;Clinical Specialist;Health;Affluent Customer;No;12;122 Melrose Drive;2102;New South Wales;Australia;Yes;10
192;Goldi;Osler;39;Female;2;Junior Executive;Health;Mass Customer;No;8;0 Bay Center;3196;victoria;Australia;Yes;6
545;Alecia;Crosse;39;Female;43;Project Manager;Health;Mass Customer;No;18;142 Cambridge Place;2761;New South Wales;Australia;Yes;8
570;Xever;Baldetti;39;Male;14;VP Product Management;Financial Services;Mass Customer;No;15;446 Dottie Court;2225;New South Wales;Australia;Yes;10
498;Emmalee;Sketcher;39;Female;58;VP Sales;Manufacturing;High Net Worth;No;10;470 Bunting Center;2447;New South Wales;Australia;Yes;3
585;Tiphany;Bonnier;39;Female;66;Pharmacist;Health;Mass Customer;No;10;93098 Loftsgordon Pass;4179;Queensland;Australia;Yes;4
634;Melonie;Zisneros;39;Female;35;Speech Pathologist;Manufacturing;Mass Customer;No;15;04 Namekagon Pass;2326;New South Wales;Australia;No;3
648;Gardiner;Nutley;39;Male;86;Accountant II;Financial Services;Mass Customer;No;9;9 Mayfield Road;4551;Queensland;Australia;Yes;7
656;Marty;Lebreton;39;Female;80;Automation Specialist III;Manufacturing;High Net Worth;No;8;60 Meadow Vale Hill;3032;victoria;Australia;Yes;5
925;Nicko;Pembridge;39;Male;42;Accountant IV;Manufacturing;Affluent Customer;No;16;3 Luster Junction;2323;New South Wales;Australia;No;4
969;Jo;Mallinar;39;Female;20;Health Coach IV;Health;High Net Worth;No;18;29419 Harper Circle;4209;Queensland;Australia;Yes;5
844;Tome;Tyt;39;Male;13;Nurse Practicioner;Financial Services;High Net Worth;No;9;69 Hovde Plaza;2680;New South Wales;Australia;No;5
859;Devinne;Tommeo;39;Female;53;Geologist I;Financial Services;Affluent Customer;No;7;6 Harper Lane;2150;New South Wales;Australia;Yes;10
884;Pepito;Lamming;39;Male;11;Web Designer IV;Property;Mass Customer;No;17;06419 Dayton Junction;3191;victoria;Australia;No;10
905;Dorian;Drinkel;39;Female;41;Safety Technician II;Manufacturing;Affluent Customer;No;12;237 Summit Pass;4506;Queensland;Australia;No;3
789;Gabrielle;Giraudot;39;Female;69;Geological Engineer;Manufacturing;Affluent Customer;No;14;37817 Burning Wood Circle;2126;New South Wales;Australia;Yes;11
800;Quint;Popov;39;Male;68;Account Coordinator;Manufacturing;Mass Customer;No;8;92344 Oakridge Drive;4873;Queensland;Australia;No;4
718;Cathe;Lorriman;39;Female;38;Engineer I;Manufacturing;Mass Customer;No;7;8080 Victoria Plaza;4217;Queensland;Australia;Yes;11
726;Norma;Blackbourn;39;Female;69;Information Systems Manager;Health;Mass Customer;No;10;5811 Moulton Drive;2766;New South Wales;Australia;Yes;8
1579;Madelaine;Siegertsz;39;Female;40;Desktop Support Technician;Financial Services;Affluent Customer;No;17;82 Hanover Avenue;2101;New South Wales;Australia;Yes;10
1582;Francesco;Wasson;39;Male;32;Office Assistant III;Property;Mass Customer;No;4;85301 John Wall Road;2101;New South Wales;Australia;No;11
1663;Analiese;Grimsditch;39;Female;68;VP Quality Control;Property;High Net Worth;No;9;1041 Center Road;2155;New South Wales;Australia;Yes;10
1617;Jannelle;Ort;39;Female;97;Compensation Analyst;Financial Services;Affluent Customer;No;10;6 Melody Plaza;4215;Queensland;Australia;No;8
1468;Adaline;Hayles;39;Female;37;Financial Advisor;Financial Services;Mass Customer;No;22;45725 Hagan Pass;2519;New South Wales;Australia;No;9
1486;Dag;Landell;39;Male;14;Geological Engineer;Manufacturing;Mass Customer;No;10;12 Redwing Street;2325;New South Wales;Australia;No;4
1542;Sanders;Fernyhough;39;Male;56;Food Chemist;Health;Mass Customer;No;12;243 Mosinee Place;2155;New South Wales;Australia;Yes;10
1886;Eugenie;Belcham;39;Female;35;Nurse;IT;Affluent Customer;No;18;34 Arrowood Pass;2567;New South Wales;Australia;No;9
1827;Stormie;Smyth;39;Female;92;Sales Representative;Retail;Affluent Customer;No;18;6395 Anthes Hill;4504;Queensland;Australia;Yes;4
1863;Adelbert;Doelle;39;Male;10;VP Product Management;Telecommunications;High Net Worth;No;20;904 Mandrake Parkway;2820;New South Wales;Australia;No;1
1850;Dare;Wasling;39;Male;4;Biostatistician II;Manufacturing;High Net Worth;No;7;95294 Karstens Park;2155;New South Wales;Australia;No;9
1852;Darby;Shailer;39;Female;22;Research Associate;Manufacturing;Affluent Customer;No;18;14 Westport Pass;3029;victoria;Australia;No;6
1845;Pascal;Veronique;39;Male;34;General Manager;Financial Services;Mass Customer;No;6;4 Sunnyside Crossing;2125;New South Wales;Australia;No;12
1762;Gaye;Steutly;39;Female;49;Research Assistant II;Health;Mass Customer;No;18;636 Debs Circle;3039;victoria;Australia;Yes;9
1776;Korey;Gate;39;Male;77;Accountant I;Financial Services;Affluent Customer;No;10;56 Bultman Parkway;4721;Queensland;Australia;No;1
1669;Jabez;Glasspoole;39;Male;74;VP Accounting;Financial Services;High Net Worth;No;21;709 Schmedeman Street;2155;New South Wales;Australia;Yes;11
1670;Gisella;Ravens;39;Female;30;Web Designer II;Retail;Mass Customer;No;19;59 Steensland Alley;2018;New South Wales;Australia;No;11
1732;Elihu;Cudworth;39;Male;95;Desktop Support Technician;Argiculture;Mass Customer;No;10;78 Parkside Trail;3046;victoria;Australia;Yes;8
980;Max;Gronaver;39;Female;19;Registered Nurse;Health;Mass Customer;No;8;26204 Monument Alley;2289;New South Wales;Australia;No;8
